"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2023","Barletta","Lusso","L23UC","25 ft","N/A","BA14412","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Barletta","Lusso","L25UC","27 ft","N/A","BA12562","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Cobalt Boats","N/A","R4","24 ft 3 in","N/A","COR4049","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Sea-Doo","FishPro™","Sport","N/A","N/A","SDA4191","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Sea-Doo","Switch®","19-170","N/A","N/A","SDP71796","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Sea-Doo","Switch®","19-170","N/A","N/A","SDP79037","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","222XE","22 ft","N/A","YBC0321XE","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","252","FSH","24 ft 6 in","N/A","YBC0470","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","N/A","252XE","24 ft 6 in","N/A","YBC0148","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2023","Yamaha Marine","255","FSH","24 ft 6 in","N/A","YBC0177","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta","Corsa","25UCA","25 ft","N/A","BA19711","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta","Lusso","L23UC","25 ft","N/A","BA17984","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Lusso","L25M","27 ft 6 in","N/A","BA19428","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Lusso","L25QSSA","27 ft 6 in","N/A","BA19537","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta ","Lusso","L25UCAT","N/A","N/A","BA34332","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Barletta","Lusso","L25UE","27 ft 6 in","N/A","BA18058","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","N/A","R30","30 ft 8 in","N/A","COR0007","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","R6","Surf","25 ft 9 in","N/A","COW6060","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","N/A","R8","27 ft 10 in","N/A","COR8055","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","R8","Outboard","27 ft 11 in","N/A","CO08014","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","R8","Surf","27 ft 10 in","N/A","COW8016","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Cobalt Boats","R8","Surf","27 ft 10 in","N/A","COW8019","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","GTI™","SE","N/A","N/A","SD22917","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","GTI™","SE","N/A","N/A","SD32646","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","GTI™","SE","N/A","N/A","SD93750","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","GTI™","SE","N/A","N/A","SD94041","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","GTX™","170","N/A","N/A","SD91083","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","GTX™","Limited","N/A","N/A","SD72875","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","Wake™","170","N/A","N/A","SD95271","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
"2024","Sea-Doo","Wake™","Pro","N/A","N/A","SD83652","Marine Sales","Counce TN","N/A","N/A","2024-10-23"
